StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,att_1,att_2,connect_id,valence_4,sociality_4,comp_1,age,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,edu,edu_8_TEXT,participantId,condition,prompt
2024-07-14 14:00:59,2024-07-14 14:02:13,0,100,74,1,2024-07-14 14:02:13,R_3iXoQVDeneFYMpN,anonymous,EN,1,1,2,2,9FBA6C541BE3462BAE479C5638CB9F29,70,45,2,21,1,,3,,3,,9FBA6C541BE3462BAE479C5638CB9F29,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:01:13,2024-07-14 14:02:14,0,100,60,1,2024-07-14 14:02:14,R_5DoURqPTIxw9sRP,anonymous,EN,1,1,2,2,A15BE4533BBC492BAF1B9D766C9248E2,85,75,2,43,1,,3,,1,,A15BE4533BBC492BAF1B9D766C9248E2,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 13:58:38,2024-07-14 14:02:16,0,100,218,1,2024-07-14 14:02:17,R_1Ldvt1cEqHFXHFk,anonymous,EN,1,1,2,2,EBD1C692ABD9490DB0E3C5E81AE86224,51,75,5,26,1,,1,,1,,EBD1C692ABD9490DB0E3C5E81AE86224,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:00:38,2024-07-14 14:02:22,0,100,104,1,2024-07-14 14:02:22,R_3gUa3wUoTRJoqkx,anonymous,EN,1,1,2,2,BB49C249AA0B48AD8EEF0ECB0D4EA50B,81,82,5,58,2,,3,,7,,BB49C249AA0B48AD8EEF0ECB0D4EA50B,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:01:46,2024-07-14 14:02:22,0,100,36,1,2024-07-14 14:02:23,R_11jHgmtvuVoSneT,anonymous,EN,1,1,2,2,924AF4F85C9147C1AB35CA01CE1BE33B,86,93,2,47,2,,3,,4,,924AF4F85C9147C1AB35CA01CE1BE33B,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:01:41,2024-07-14 14:02:30,0,100,49,1,2024-07-14 14:02:31,R_15DXgCah9f25BO9,anonymous,EN,1,1,2,2,4F12B0E56BE04BAFB1DD98F7000F07BF,90,85,5,50,2,,3,,4,,4F12B0E56BE04BAFB1DD98F7000F07BF,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 13:59:35,2024-07-14 14:02:32,0,100,176,1,2024-07-14 14:02:32,R_35ZaPPj5XDk72zw,anonymous,EN,1,1,2,2,C53B89D6111144ADAFBBB4BDA562FC6E,50,65,2,57,1,,3,,3,,C53B89D6111144ADAFBBB4BDA562FC6E,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:01:39,2024-07-14 14:02:34,0,100,55,1,2024-07-14 14:02:35,R_65Mjx9TmEAHcKdi,anonymous,EN,1,1,2,2,ECB385A0305C49278F5C09C6C2ECD989,68,84,2,62,2,,3,,5,,ECB385A0305C49278F5C09C6C2ECD989,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:01:41,2024-07-14 14:03:12,0,100,91,1,2024-07-14 14:03:13,R_58FzFtyXYAfbjRL,anonymous,EN,1,1,2,2,4A6591B8A4AB45C1BAA82144444AB8DF,65,58,5,19,2,,1,,1,,4A6591B8A4AB45C1BAA82144444AB8DF,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:01:16,2024-07-14 14:03:23,0,100,127,1,2024-07-14 14:03:24,R_3QHd7jCGGjiSD9T,anonymous,EN,1,1,2,2,AF553B42C4274A5E95684A365FFB9250,95,100,5,36,2,,1,,1,,AF553B42C4274A5E95684A365FFB9250,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 13:58:33,2024-07-14 14:03:32,0,100,298,1,2024-07-14 14:03:32,R_7nDffPpS72pRBtW,anonymous,EN,1,1,2,2,08BB065EAC5B451BB95844A1FD9401E0,70,80,2,31,1,,3,,1,,08BB065EAC5B451BB95844A1FD9401E0,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:02:42,2024-07-14 14:03:38,0,100,55,1,2024-07-14 14:03:38,R_5YbuPBuoPwD6bL0,anonymous,EN,1,1,2,2,03DFE7C0BFB84232B65DF9096C4A654B,83,93,2,21,2,,4,,3,,03DFE7C0BFB84232B65DF9096C4A654B,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:02:29,2024-07-14 14:03:50,0,100,80,1,2024-07-14 14:03:50,R_6nJzCiIbgq02PHE,anonymous,EN,1,1,2,2,333E1A6198C24C9999D0FB9EF92BBAF1,100,95,2,65,2,,3,,5,,333E1A6198C24C9999D0FB9EF92BBAF1,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:02:32,2024-07-14 14:04:22,0,100,110,1,2024-07-14 14:04:22,R_5D0y5PPOmPEDfR4,anonymous,EN,1,1,2,2,D7E65C5133824633A8ECFBB7B05AC853,90,100,5,78,2,,3,,4,,D7E65C5133824633A8ECFBB7B05AC853,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:03:48,2024-07-14 14:04:38,0,100,50,1,2024-07-14 14:04:39,R_5ikrvmSp7Dq4pnj,anonymous,EN,1,1,2,2,15320287CE574BA982689DD555E81480,92,68,2,52,1,,3,,1,,15320287CE574BA982689DD555E81480,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:03:49,2024-07-14 14:04:51,0,100,62,1,2024-07-14 14:04:51,R_3kREiN88rNcDtF7,anonymous,EN,1,1,2,2,C90A736CBD2E42469E67DBD9712850A3,100,97,2,39,1,,"3,4",,4,,C90A736CBD2E42469E67DBD9712850A3,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:04:06,2024-07-14 14:04:55,0,100,49,1,2024-07-14 14:04:55,R_7oMkqb4iw5lRf8w,anonymous,EN,1,1,2,2,4380E4A1873047708FFE21626B705184,90,42,5,43,1,,3,,5,,4380E4A1873047708FFE21626B705184,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:04:09,2024-07-14 14:05:05,0,100,56,1,2024-07-14 14:05:06,R_7DvePCluBnRkzZZ,anonymous,EN,1,1,2,2,0019A30A1F2C41C685A9CE494181EED2,55,92,2,33,2,,3,,4,,0019A30A1F2C41C685A9CE494181EED2,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:04:18,2024-07-14 14:05:13,0,100,55,1,2024-07-14 14:05:14,R_50MkStyK6RyE41t,anonymous,EN,1,1,2,2,7FF5A24F8A074BBFA908D7E96C37E3AF,72,90,5,35,2,,3,,3,,7FF5A24F8A074BBFA908D7E96C37E3AF,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:03:36,2024-07-14 14:05:16,0,100,99,1,2024-07-14 14:05:16,R_5gyeibeprt5kHPX,anonymous,EN,1,1,2,2,7B0FD2ADF3C64FCA9FE5F0509B1F759B,61,91,5,30,2,,3,,5,,7B0FD2ADF3C64FCA9FE5F0509B1F759B,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:04:32,2024-07-14 14:05:23,0,100,51,1,2024-07-14 14:05:23,R_5Etp4XrlJN89wjN,anonymous,EN,1,1,2,2,79D947138DEC40F9948D19B59D6CF25B,60,69,5,30,1,,1,,4,,79D947138DEC40F9948D19B59D6CF25B,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:02:38,2024-07-14 14:05:23,0,100,165,1,2024-07-14 14:05:24,R_7M37kse8GuknmMB,anonymous,EN,1,1,2,2,0F2A4EEDB6B7409F98F4383443F0AF44,75,74,5,22,2,,2,,2,,0F2A4EEDB6B7409F98F4383443F0AF44,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:04:21,2024-07-14 14:05:36,0,100,75,1,2024-07-14 14:05:36,R_70paF2g96ULIi20,anonymous,EN,1,1,2,2,E7C92332CD4B4053974815BCE8C815CF,83,83,5,35,2,,1,,3,,E7C92332CD4B4053974815BCE8C815CF,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:04:13,2024-07-14 14:05:53,0,100,100,1,2024-07-14 14:05:54,R_7R2UdkzIdtQEqYf,anonymous,EN,1,1,2,2,61F14322FFF74E95BD7755E775EEF00F,55,100,5,57,1,,3,,4,,61F14322FFF74E95BD7755E775EEF00F,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:04:25,2024-07-14 14:06:09,0,100,103,1,2024-07-14 14:06:09,R_6YcDgXwSILNhtuN,anonymous,EN,1,1,2,2,57A27069E69D42AFB2DEE34D5445529B,80,85,2,24,2,,2,,4,,57A27069E69D42AFB2DEE34D5445529B,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:05:57,2024-07-14 14:06:29,0,100,31,1,2024-07-14 14:06:29,R_5fP3SRReapJsiv1,anonymous,EN,1,1,2,2,24E31FB6D3654351A84E69D8BB86FD74,73,73,2,32,2,,2,,5,,24E31FB6D3654351A84E69D8BB86FD74,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:06:04,2024-07-14 14:06:34,0,100,30,1,2024-07-14 14:06:35,R_3DAPVl54HRWWwi4,anonymous,EN,1,1,2,2,41F7F581206940028FB2846C242AF45D,55,89,5,19,2,,3,,3,,41F7F581206940028FB2846C242AF45D,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:05:22,2024-07-14 14:06:46,0,100,84,1,2024-07-14 14:06:47,R_7LGyVF63nCW2SGv,anonymous,EN,1,1,2,2,3852DB68066A4CC8AB4851F887A9AD1F,95,95,2,62,2,,3,,4,,3852DB68066A4CC8AB4851F887A9AD1F,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:06:19,2024-07-14 14:07:09,0,100,50,1,2024-07-14 14:07:10,R_7AYRaOp7whqlpV7,anonymous,EN,1,1,2,2,93E1691279EE491194932B6632CD0256,69,97,2,30,2,,3,,3,,93E1691279EE491194932B6632CD0256,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:06:15,2024-07-14 14:07:19,0,100,64,1,2024-07-14 14:07:20,R_1vTkf5jWBTYI7Id,anonymous,EN,1,1,2,2,4E4E976B5D8D4361ABDD69C146BFFAF1,55,70,5,29,2,,2,,4,,4E4E976B5D8D4361ABDD69C146BFFAF1,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:06:24,2024-07-14 14:07:26,0,100,61,1,2024-07-14 14:07:26,R_3mgstYn723TY3bA,anonymous,EN,1,1,2,2,22333823D53D4304A341D1FECF27A611,50,81,5,43,2,,3,,5,,22333823D53D4304A341D1FECF27A611,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:05:03,2024-07-14 14:07:50,0,100,166,1,2024-07-14 14:07:50,R_3EZl2PXcGHEK2SF,anonymous,EN,1,1,2,2,626A9D55B3134CE6AA2CCAE8FA6816B8,99,94,5,59,1,,3,,4,,626A9D55B3134CE6AA2CCAE8FA6816B8,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:07:02,2024-07-14 14:07:53,0,100,50,1,2024-07-14 14:07:53,R_1gtMaUbqCrvPlTS,anonymous,EN,1,1,2,2,704A166028BA4C3EAAB0715FE2D230FD,50,80,5,35,2,,2,,4,,704A166028BA4C3EAAB0715FE2D230FD,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:06:48,2024-07-14 14:07:54,0,100,65,1,2024-07-14 14:07:55,R_7I5kAbv3fdpfdIY,anonymous,EN,1,1,2,2,472D75D59D3D4199BF845DE7245464A5,100,71,5,47,2,,1,,4,,472D75D59D3D4199BF845DE7245464A5,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:07:04,2024-07-14 14:07:58,0,100,54,1,2024-07-14 14:07:58,R_3fq6gAQ2UutWfNT,anonymous,EN,1,1,2,2,9349543C3C86409DA5BE734078C8BE5A,78,88,5,33,2,,2,,4,,9349543C3C86409DA5BE734078C8BE5A,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:06:39,2024-07-14 14:07:59,0,100,80,1,2024-07-14 14:08:00,R_60vMI29GTGf5q7L,anonymous,EN,1,1,2,2,2672D2520FF7420DBC627ED273C1C799,80,67,5,28,1,,3,,7,,2672D2520FF7420DBC627ED273C1C799,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:06:55,2024-07-14 14:08:06,0,100,71,1,2024-07-14 14:08:06,R_3fE95lQ04JLBSw8,anonymous,EN,1,1,2,2,268A77DCC33A496DBE1C086D0717C820,83,77,2,60,2,,3,,2,,268A77DCC33A496DBE1C086D0717C820,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:06:41,2024-07-14 14:08:09,0,100,88,1,2024-07-14 14:08:10,R_72EJctWrb8w05bB,anonymous,EN,1,1,2,2,6BABAF011C5E423B9305C4969A0C8A82,30,100,2,31,1,,3,,3,,6BABAF011C5E423B9305C4969A0C8A82,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:07:25,2024-07-14 14:08:15,0,100,49,1,2024-07-14 14:08:15,R_31beExSwTXzIPBw,anonymous,EN,1,1,2,2,8CF5E64580B947019FC5D31BA9F133BA,68,72,2,37,2,,2,,4,,8CF5E64580B947019FC5D31BA9F133BA,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:06:31,2024-07-14 14:08:24,0,100,112,1,2024-07-14 14:08:24,R_6ZQdtDmCmEYbRTK,anonymous,EN,1,1,2,2,5309A76A914143CD96E164BB5B40E978,51,85,2,18,1,,"2,3",,3,,5309A76A914143CD96E164BB5B40E978,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:06:24,2024-07-14 14:08:31,0,100,126,1,2024-07-14 14:08:31,R_6L0dhHIFMmOVKxz,anonymous,EN,1,1,2,2,38EA82028E354751A95D36BBDAC8B01B,98,78,2,35,2,,4,,2,,38EA82028E354751A95D36BBDAC8B01B,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:08:01,2024-07-14 14:08:46,0,100,44,1,2024-07-14 14:08:46,R_3qgDEEmo7L3HWMB,anonymous,EN,1,1,2,2,E79DF08D766E49EABA540594069B6944,74,78,5,40,2,,3,,5,,E79DF08D766E49EABA540594069B6944,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:07:04,2024-07-14 14:08:46,0,100,101,1,2024-07-14 14:08:46,R_7riktkL3KJmQ9sv,anonymous,EN,1,1,2,2,090A1FEB74D44D248862D4D598E94964,81,87,5,27,2,,3,,3,,090A1FEB74D44D248862D4D598E94964,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:08:09,2024-07-14 14:08:46,0,100,37,1,2024-07-14 14:08:46,R_7aS0usuZCJOqCGP,anonymous,EN,1,1,2,2,6B03A127EF3A45EFB2A4B49AC195E4D9,88,82,2,26,2,,3,,2,,6B03A127EF3A45EFB2A4B49AC195E4D9,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:08:04,2024-07-14 14:08:52,0,100,48,1,2024-07-14 14:08:53,R_1B39ySoeftnakCJ,anonymous,EN,1,1,2,2,86C4E3586DC045F599B1A8E272670957,100,100,2,21,1,,2,,1,,86C4E3586DC045F599B1A8E272670957,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:08:03,2024-07-14 14:08:56,0,100,52,1,2024-07-14 14:08:56,R_7uSWiR1ilVpY42R,anonymous,EN,1,1,2,2,4A4B96E4A0B5496FAF82FD103651405F,80,95,2,46,2,,3,,5,,4A4B96E4A0B5496FAF82FD103651405F,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:07:23,2024-07-14 14:09:03,0,100,100,1,2024-07-14 14:09:03,R_3kFbzayP7dnpD2S,anonymous,EN,1,1,2,2,C869273164954832A65B8D74AF83B272,100,79,2,35,1,,3,,4,,C869273164954832A65B8D74AF83B272,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:07:51,2024-07-14 14:09:09,0,100,78,1,2024-07-14 14:09:09,R_5r08bX6WGe093eP,anonymous,EN,1,1,2,2,F6FBD6ADCFAB448E895EBF77A56A4319,50,81,5,69,1,,3,,4,,F6FBD6ADCFAB448E895EBF77A56A4319,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:07:37,2024-07-14 14:09:14,0,100,96,1,2024-07-14 14:09:14,R_1XmYXb9OvEEHgml,anonymous,EN,1,1,2,2,285B9B9818834D7B975F1610581AC2A0,100,83,5,30,2,,4,,3,,285B9B9818834D7B975F1610581AC2A0,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:04:08,2024-07-14 14:09:33,0,100,324,1,2024-07-14 14:09:33,R_6XDuBFIHb2XcGvn,anonymous,EN,1,1,2,2,4237B589BE534639A34C9D915D9F8FE0,70,90,2,43,2,,"5,6","Syrian, Lebanese, Swedish, Lithuanian",3,,4237B589BE534639A34C9D915D9F8FE0,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:08:17,2024-07-14 14:09:33,0,100,76,1,2024-07-14 14:09:34,R_1He2GGI98NcK34B,anonymous,EN,1,1,2,2,8547FF1A8A2A438196BC3ED59572629E,94,93,2,33,2,,3,,3,,8547FF1A8A2A438196BC3ED59572629E,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:08:18,2024-07-14 14:09:50,0,100,92,1,2024-07-14 14:09:51,R_3pMiJNmeOebVX4r,anonymous,EN,1,1,2,2,D2DE58084352437892C4E701A7B4CEE4,30,77,5,36,1,,3,,3,,D2DE58084352437892C4E701A7B4CEE4,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:05:49,2024-07-14 14:09:53,0,100,244,1,2024-07-14 14:09:54,R_8Xe8XcmBaHUojwB,anonymous,EN,1,1,2,2,0CD71D683D2D4B5CA8CDCAE1B5485AC9,61,68,2,33,1,,2,,4,,0CD71D683D2D4B5CA8CDCAE1B5485AC9,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:06:37,2024-07-14 14:09:55,0,100,197,1,2024-07-14 14:09:55,R_1fHsFwncOgF7q78,anonymous,EN,0.800000011920929,1,2,2,EBEE2FF659C14864B9ECABEFD4AC7858,80,65,2,27,2,,3,,5,,EBEE2FF659C14864B9ECABEFD4AC7858,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:09:13,2024-07-14 14:10:13,0,100,59,1,2024-07-14 14:10:13,R_1Js0C9qBrfYNOat,anonymous,EN,1,1,2,2,9505A6052BF848ABAB7E7E65C2BE3B0C,89,84,2,30,1,,3,,5,,9505A6052BF848ABAB7E7E65C2BE3B0C,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:09:42,2024-07-14 14:10:39,0,100,56,1,2024-07-14 14:10:39,R_6rCw45sLBCZiAJa,anonymous,EN,1,1,2,2,D1DB52035DA44D2299EF920A5BE63D37,68,90,5,31,1,,3,,4,,D1DB52035DA44D2299EF920A5BE63D37,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:07:39,2024-07-14 14:10:53,0,100,193,1,2024-07-14 14:10:54,R_5J3E1FDcSGFD6tz,anonymous,EN,1,1,2,2,C960CD7AE60646FE8A1661C92A2640B2,71,74,2,49,2,,6,N/A,3,,C960CD7AE60646FE8A1661C92A2640B2,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:09:56,2024-07-14 14:10:56,0,100,59,1,2024-07-14 14:10:56,R_6W95YVKiusrQSaZ,anonymous,EN,1,1,2,2,24BA8014F3B3488CA61B4D6B1ACE42E8,100,94,2,29,2,,3,,4,,24BA8014F3B3488CA61B4D6B1ACE42E8,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:10:26,2024-07-14 14:11:17,0,100,50,1,2024-07-14 14:11:17,R_3I8gpCy6LVkLwf7,anonymous,EN,1,1,2,2,D1213A3C1542484C94D90A8FB54F57FB,62,27,2,40,2,,3,,4,,D1213A3C1542484C94D90A8FB54F57FB,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:10:03,2024-07-14 14:11:19,0,100,76,1,2024-07-14 14:11:20,R_6nVnpfHuAS7M9cN,anonymous,EN,1,1,2,2,44EC6163E58B4442B53E3A2185AB5DE3,91,81,2,44,2,,3,,2,,44EC6163E58B4442B53E3A2185AB5DE3,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:10:18,2024-07-14 14:11:44,0,100,85,1,2024-07-14 14:11:44,R_3xztsrHonwN11OX,anonymous,EN,1,1,2,2,6BC19CEEC6B147D898965B119687672A,80,90,5,32,1,,2,,4,,6BC19CEEC6B147D898965B119687672A,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:10:01,2024-07-14 14:11:53,0,100,112,1,2024-07-14 14:11:54,R_62YtH6RS49J6PCe,anonymous,EN,1,1,2,2,F6258FFE2E1E43EBB9887F78546741ED,77,70,5,33,2,,2,,6,,F6258FFE2E1E43EBB9887F78546741ED,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:10:12,2024-07-14 14:11:57,0,100,105,1,2024-07-14 14:11:58,R_3SiPJjinWEqT3VL,anonymous,EN,1,1,2,2,1EC68FB44F3E4137B7AB7E4403CEB98F,71,75,2,47,2,,3,,4,,1EC68FB44F3E4137B7AB7E4403CEB98F,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:10:49,2024-07-14 14:12:01,0,100,72,1,2024-07-14 14:12:02,R_7wAHhWsVI2bPjX3,anonymous,EN,1,1,2,2,B9A953D6C09047E8BB34189990F43331,83,100,2,30,1,,3,,5,,B9A953D6C09047E8BB34189990F43331,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:09:56,2024-07-14 14:12:04,0,100,128,1,2024-07-14 14:12:05,R_3GNSv9WZisVFw5N,anonymous,EN,1,1,2,2,02573A08267D4328B8420B8E1E84B9A3,77,84,5,32,2,,3,,3,,02573A08267D4328B8420B8E1E84B9A3,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:07:54,2024-07-14 14:12:07,0,100,252,1,2024-07-14 14:12:07,R_6X6UI7V32vLrrQ0,anonymous,EN,1,1,2,2,87B45C75439E40809963DEB00A1275C6,60,86,2,68,2,,3,,4,,87B45C75439E40809963DEB00A1275C6,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:11:13,2024-07-14 14:12:12,0,100,59,1,2024-07-14 14:12:13,R_6FJHsS5vWP8jMtD,anonymous,EN,1,1,2,2,2583756F3E164C5483728003BC76B2C9,91,100,2,66,1,,3,,3,,2583756F3E164C5483728003BC76B2C9,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:10:14,2024-07-14 14:12:13,0,100,119,1,2024-07-14 14:12:14,R_3WNZc3VhkRfTDmY,anonymous,EN,1,1,2,2,80165378A9C040F393EBA524F0A12F6B,60,75,5,37,1,,2,,3,,80165378A9C040F393EBA524F0A12F6B,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:10:14,2024-07-14 14:12:14,0,100,119,1,2024-07-14 14:12:14,R_6HjbJ8uI4jQpqFV,anonymous,EN,1,1,2,2,A389B7E7E7C1456E9DFF7BD52B63D8E6,17,40,5,41,1,,3,,5,,A389B7E7E7C1456E9DFF7BD52B63D8E6,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:12:00,2024-07-14 14:13:14,0,100,74,1,2024-07-14 14:13:15,R_6e8MMU6gTndkF2s,anonymous,EN,1,1,2,2,7924E5B4A3934D72ACBCF2676CF4678B,41,51,2,53,1,,3,,5,,7924E5B4A3934D72ACBCF2676CF4678B,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:12:10,2024-07-14 14:13:28,0,100,78,1,2024-07-14 14:13:29,R_5En7gWiIwcU23Ua,anonymous,EN,1,1,2,2,828E2A52D0464DA7A578F8E46E3DACCB,61,72,5,45,1,,3,,3,,828E2A52D0464DA7A578F8E46E3DACCB,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:12:42,2024-07-14 14:13:47,0,100,64,1,2024-07-14 14:13:47,R_31tahuBrpTOwH9f,anonymous,EN,1,1,2,2,C072ADC713114A42A676205EA4D2776B,75,100,2,19,1,,3,,3,,C072ADC713114A42A676205EA4D2776B,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:12:22,2024-07-14 14:13:49,0,100,87,1,2024-07-14 14:13:50,R_1zqKenbKfMaXrDM,anonymous,EN,1,1,2,2,2F31664325254588887AF4103F63F998,90,75,2,45,2,,3,,4,,2F31664325254588887AF4103F63F998,abstract,Consider the trait of prioritizing mutual understanding and ensuring that you feel heard and supported.
2024-07-14 14:12:34,2024-07-14 14:14:10,0,100,96,1,2024-07-14 14:14:11,R_7avS6gN0fSWxoiZ,anonymous,EN,1,1,2,2,2A23CF52784D4AD5B84064579AA3F36A,19,70,5,23,2,,3,,4,,2A23CF52784D4AD5B84064579AA3F36A,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
2024-07-14 14:13:13,2024-07-14 14:14:11,0,100,58,1,2024-07-14 14:14:12,R_6ARvY0N9tv0xO3j,anonymous,EN,1,1,2,2,833B8B32A0CB448480B0AE7199D46D80,72,100,5,31,2,,2,,7,,833B8B32A0CB448480B0AE7199D46D80,concrete,Consider the trait of expressing tremendous excitement to see you and enthusiastically inviting you to do fun activities.
